ГБОУ школа № 1317;+7 (495) 735-66-00, +7 (495) 735-66-11, +7 (495) 735-66-22;;ул. Академика Анохина, 4, корп. 5, Москва;sch1317.mskobr.ru;55.672 37.471;education
Школа на проспекте Вернадского с дошкольным отделением;+7 (495) 438-75-66, +7 (495) 438-71-65, +7 (495) 438-65-56;;просп. Вернадского, 127, корп. 2, Москва;schnpv.mskobr.ru;55.653 37.484;education
Школа на проспекте Вернадского с дошкольным отделением;+7 (495) 438-45-01, +7 (495) 434-11-20;;Ленинский просп., 156, корп. 1, Москва;schnpv.mskobr.ru;55.653 37.485;education
Школа на проспекте Вернадского с дошкольным отделением;+7 (495) 438-75-88;;Ленинский просп., 156, корп. 2, Москва;schnpv.mskobr.ru;55.654 37.486;education
Государственное бюджетное общеобразовательное учреждение Московская школа на Юго-Западе № 1543;+7 (495) 433-76-29, +7 (495) 433-26-44, +7 (182) 501-50-44, +7 (495) 433-26-58, +7 (495) 434-26-58;+7 (917) 548-34-19;ул. 26 Бакинских Комиссаров, 3, корп. 5, Москва;1543.ru , gym1543.mskobr.ru , bioclass.ru;55.656 37.486;education
ГБОУ школа на проспекте Вернадского;+7 (495) 434-31-04;;ул. 26 Бакинских Комиссаров, 3, корп. 4, Москва;schnpv.mskobr.ru;55.657 37.488;education
ГБОУ Средняя общеобразовательная школа № 875;+7 (495) 433-80-10, +7 (495) 434-50-45, +7 (495) 433-33-11, +7 (499) 739-56-24, +7 (495) 434-73-09, +7 (495) 433-55-11, +7 (495) 433-90-40, +7 (495) 433-34-71, +7 (495) 433-54-88;;просп. Вернадского, 101, корп. 6, Москва;sch875.mskobr.ru;55.663 37.490;education
ГБОУ школа № 1541, Учебный корпус на Ленинском проспекте;+7 (499) 431-04-22;;Ленинский просп., 132, стр. 1, Москва;1541.mskobr.ru , gym1541.mskobr.ru;55.667 37.509;education
ГБОУ школа № 46;+7 (495) 445-46-46;;ул. Обручева, 6, корп. 3, Москва;coz46uz.mskobr.ru;55.659 37.510;education
ГБОУ школа № 46;+7 (495) 936-62-27, +7 (495) 936-57-61, +7 (495) 936-56-10, +7 (495) 936-62-71;+7 (977) 272-79-29;ул. Обручева, 28А, корп. 1, Москва;coz46uz.mskobr.ru , school46msk.ru;55.658 37.510;education
Школа №1514;+7 (499) 727-06-04, +7 (495) 936-40-06, +7 (499) 131-80-38;;Новаторов, 28;gym1514uz.mskobr.ru;55.664 37.525;education
ГБОУ школа № 1311;+7 (499) 132-32-56;;Ленинский просп., 97, корп. 1, Москва;1311.ru , couz1311.mskobr.ru , sch1311.msk.ort.ru;55.672 37.524;education
Школа №117 с дошкольным отделением, Школьное отделение №1;+7 (499) 132-05-65, +7 (495) 132-13-44;;ул. Академика Пилюгина, 18, корп. 1, Москва;sch117.mskobr.ru;55.670 37.534;education
Средняя общеобразовательная школа №121 с дошкольным отделением;+7 (499) 794-44-85, +7 (499) 794-44-65, +7 (499) 794-43-12;+7 (916) 626-93-49;ул. Гарибальди, 28, корп. 3, Москва;sch121uz.mskobr.ru;55.670 37.549;education
ФГБОУ школа - детский сад № 1 Управления делами Президента Российской Федерации;+7 (495) 331-54-80, +7 (495) 331-32-10, +7 (495) 331-32-00;;Профсоюзная ул., 45, корп. 2, Москва;detsad-1.ru;55.666 37.554;education
Газпром, школа;+7 (495) 719-17-10;;Новочерёмушкинская ул., 66, Москва;nougazprom.mskobr.ru , gazpromschool.ru;55.663 37.559;education
Лингвист-М, средняя общеобразовательная школа №1948 с дошкольным отделением;+7 (495) 331-34-03, +7 (495) 331-08-00, +7 (495) 331-08-22, +7 (495) 331-39-72;;Новочерёмушкинская ул., 62, корп. 2, Москва;sch1948uz.mskobr.ru;55.665 37.558;education
Лингвист-М, средняя общеобразовательная школа №1948 с дошкольным отделением;+7 (495) 718-36-44, +7 (495) 719-91-89, +7 (495) 718-36-55, +7 (495) 718-20-77, +7 (495) 331-23-77;;Новочерёмушкинская ул., 64, корп. 2, Москва;sch1948uz.mskobr.ru;55.665 37.559;education
Школа №15 с дошкольным отделением, 2-е школьное отделение;+7 (495) 332-80-01;;Херсонская ул., 30, корп. 3, Москва;sch15uz.mskobr.ru;55.655 37.563;education
Школа №2115 с дошкольным отделением;+7 (499) 128-56-33;;Новочерёмушкинская ул., 56, корп. 2, Москва;sch2115.mskobr.ru;55.669 37.564;education
Развитие;+7 (499) 128-46-72, +7 (499) 120-01-34;;Новочерёмушкинская ул., 50, корп. 2, Москва;nourazvitie.mskobr.ru;55.672 37.565;education
Ника, школа;+7 (495) 332-18-47, +7 (495) 332-29-00, +7 (495) 332-68-70;;ул. Каховка, 33, корп. 2, Москва;nounika.mskobr.ru , nika-school.ru;55.657 37.567;education
Британская международная школа 9;+7 (495) 450-16-26, +7 (495) 426-03-11, +7 (499) 723-09-19, +7 (495) 987-44-86;;Нахимовский просп., 35Б, Москва;bismoscow.com;55.672 37.574;education
ГБОУ школа № 2115 СП 2, школьное отделение;+7 (499) 128-56-24;;ул. Цюрупы, 14А, Москва;sch2115.mskobr.ru;55.669 37.572;education
Специальная (коррекционная) школа №1708;+7 (499) 120-00-54, +7 (499) 120-00-98, +7 (499) 128-89-00;;ул. Цюрупы, 10, корп. 2, Москва;sch1708uz.mskobr.ru;55.669 37.576;education
ГБОУ школа № 554, Структурное подразделение № 1;+7 (499) 121-80-10, +7 (499) 122-95-98, +7 (499) 638-23-52, +7 (499) 122-85-00, +7 (499) 122-81-11;;ул. Каховка, 12, корп. 2, Москва;sch554uz.mskobr.ru;55.656 37.579;education
Школа №554, Школьное отделение №2;+7 (499) 122-91-00;;Перекопская ул., 7, корп. 3, Москва;sch554uz.mskobr.ru;55.657 37.580;education
ГБОУ школа № 554, Структурное подразделение № 7;+7 (499) 121-70-72, +7 (499) 122-70-73, +7 (499) 121-91-19;;Болотниковская ул., 47, корп. 2, Москва;sch554uz.mskobr.ru;55.661 37.582;education
Лингвист-М, средняя общеобразовательная школа №1948 с дошкольным отделением;+7 (499) 121-54-11, +7 (499) 121-21-72;;Болотниковская ул., 52, корп. 3, Москва;sch1948uz.mskobr.ru;55.664 37.584;education
ГБОУ школа № 626 имени Н. И. Сац;+7 (499) 127-39-85, +7 (495) 215-06-26;;Севастопольский просп., 43А, Москва;sch626uz.mskobr.ru;55.672 37.590;education
ГБОУ Средняя общеобразовательная школа № 2042 имени Лазаревых;+7 (499) 723-10-09, +7 (499) 723-19-63, +7 (499) 723-15-53;;Одесская ул., 16, корп. 2, Москва;schuuz2042.mskobr.ru;55.657 37.589;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1279 Эврика;+7 (495) 123-65-15, +7 (499) 619-39-43, +7 (495) 123-65-14;+7 (965) 110-15-55;Болотниковская ул., 36А, Москва;sch1279.mskobr.ru;55.661 37.594;education
Ника, школа;+7 (495) 587-49-64;;Малая Юшуньская ул., 4, Москва;nounika.mskobr.ru , nika-school.ru;55.654 37.595;education
ГБОУ школа № 626 им. Н. И. Сац, учебный корпус № 2;+7 (499) 121-92-33;;Нахимовский просп., 10, Москва;sch626uz.mskobr.ru;55.668 37.596;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1279 Эврика;+7 (499) 794-24-70;;Болотниковская ул., 31, Москва;sch1279.mskobr.ru;55.659 37.593;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1279 Эврика;+7 (499) 317-16-54;+7 (916) 145-07-26;Фруктовая ул., 13, Москва;sch1279.mskobr.ru;55.662 37.606;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1279 Эврика;+7 (499) 613-97-36, +7 (499) 610-96-36;;Азовская ул., 2, корп. 2, Москва;sch1279.mskobr.ru;55.663 37.604;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1279 Эврика;+7 (499) 317-90-81, +7 (499) 613-39-30, +7 (499) 317-16-27;;Сивашская ул., 2, корп. 1, Москва;sch1279.mskobr.ru;55.660 37.606;education
Общеобразовательная школа №2016;+7 (499) 610-04-76;;Чонгарский бул., 17, Москва;schu2016.mskobr.ru;55.652 37.608;education
Олимп, школа №1450 с дошкольным отделением;+7 (499) 144-44-18, +7 (499) 613-76-66, +7 (499) 613-22-66;+7 (909) 958-53-87, +7 (905) 712-23-87, +7 (910) 439-17-87, +7 (916) 204-09-93;Криворожская ул., 27А, Москва;sch1450u.mskobr.ru;55.669 37.608;education
ГКОУ Специальная коррекционная общеобразовательная школа-интернат № 73;+7 (499) 613-17-22, +7 (499) 613-97-09;+7 (977) 149-78-95, +7 (926) 124-39-22;Нахимовский просп., 6, Москва;schiu73.mskobr.ru;55.665 37.609;education
Выбор, частное учреждение общеобразовательная организация;+7 (499) 619-21-22, +7 (499) 619-59-81;;Симферопольский бул., 9, Москва;schoolvybor.ru;55.658 37.610;education
Олимп, школа №1450 с дошкольным отделением;+7 (499) 613-52-81;;Фруктовая ул., 9, Москва;sch1450u.mskobr.ru;55.659 37.612;education
ГБОУ школа № 504, здание Варшавское;+7 (499) 794-79-05;;Варшавское ш., 67, Москва;lyc504u.mskobr.ru;55.664 37.621;education
Школа №504 с дошкольным отделением;+7 (499) 613-35-45, +7 (499) 613-20-10;;Каширское ш., 6, корп. 2, Москва;lyc504u.mskobr.ru;55.668 37.627;education
Школа №507 с дошкольным отделением;+7 (499) 782-34-42, +7 (499) 612-10-89;;Коломенский пр., 16, Москва;lyc507u.mskobr.ru;55.666 37.654;education
Московский образовательный комплекс имени Виктора Талалихина;+7 (529) 058-20-00, +7 (495) 354-90-29;;1-й Курьяновский пр., 14, Москва;mok.mskobr.ru;55.657 37.700;education
Школа им. Артема Боровика с дошкольным отделением;+7 (495) 349-00-11, +7 (495) 345-05-61;;ул. Перерва, 41, корп. 2, Москва;gym1562uv.mskobr.ru;55.660 37.745;education
Школа № 2010 им. героя Советского Союза М. П. Судакова с дошкольным отделением;+7 (495) 359-17-46, +7 (495) 359-55-01, +7 (495) 351-90-00, +7 (495) 351-42-39;;ул. Верхние Поля, 15, корп. 2, Москва;sch2010uv.mskobr.ru;55.667 37.748;education
Марьинская школа №1566 памяти Героев Сталинградской битвы с дошкольным отделением;+7 (495) 347-88-30, +7 (495) 347-87-26;;Новомарьинская ул., 7, корп. 2, Москва;sch1566.mskobr.ru;55.653 37.749;education
Школа им. Артема Боровика с дошкольным отделением;+7 (495) 351-00-00, +7 (495) 345-76-85;;Братиславская ул., 8, корп. 1, Москва;gym1562uv.mskobr.ru;55.663 37.750;education
ГБОУ города Москвы школа имени Артема Боровика, здание № 1;+7 (495) 349-32-01, +7 (495) 345-46-50;+7 (985) 311-24-07;Братиславская ул., 4, Москва;gym1562uv.mskobr.ru;55.666 37.751;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1357 на Братиславской. Здание № 9;+7 (495) 345-58-00, +7 (495) 345-58-01;;Мячковский бул., 5, корп. 2, Москва;sch1357uv.mskobr.ru;55.658 37.754;education
Средняя общеобразовательная школа №1357 с дошкольным отделением;+7 (499) 722-12-47, +7 (499) 722-77-15, +7 (499) 722-77-18;+7 (903) 581-46-55;Мячковский бул., 7, корп. 1, Москва;sch1357uv.mskobr.ru;55.657 37.755;education
ГБОУ школа № 2010 ДО Радость;+7 (495) 359-67-01;;ул. Верхние Поля, 33, корп. 2, Москва;sch2010uv.mskobr.ru;55.669 37.755;education
ГБОУ школа № 1357 на Братиславской, здание № 8;+7 (495) 345-07-51;;Мячковский бул., 7, корп. 2, Москва;sch1357uv.mskobr.ru;55.657 37.756;education
Средняя общеобразовательная школа №1357 с дошкольным отделением;+7 (495) 658-52-67;;ул. Верхние Поля, 30, Москва;sch1357uv.mskobr.ru;55.667 37.757;education
ГБОУ города Москвы школа № 2010 имени Героя Советского Союза Судакова М. П. структурное подразделение № 3;+7 (495) 770-71-12;;Новороссийская ул., 36, Москва;sch2010uv.mskobr.ru;55.669 37.761;education
Школа № 2010 им. Героя Советского Союза М. П. Судакова Дошкольное отделение Гармония;+7 (495) 359-33-23;;Новороссийская ул., 30, корп. 2, Москва;sch2010uv.mskobr.ru;55.671 37.758;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1357 на Братиславской. Здание № 10;+7 (495) 345-98-00, +7 (495) 345-98-60;;Братиславская ул., 18, корп. 4, Москва;sch1357uv.mskobr.ru;55.656 37.758;education
ГБОУ школа № 1547;+7 (495) 345-29-72, +7 (495) 345-19-00, +7 (495) 346-30-01, +7 (495) 345-90-00, +7 (499) 784-88-79, +7 (495) 658-61-35, +7 (495) 658-86-29;;Мячковский бул., 21, Москва;licuv1547.mskobr.ru;55.652 37.760;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1547;+7 (495) 345-20-01, +7 (499) 784-88-80;;Марьинский бул., 9, Москва;licuv1547.mskobr.ru;55.653 37.761;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1357 на Братиславской. Здание № 3;+7 (495) 658-89-23, +7 (495) 658-89-25;;Братиславская ул., 17, корп. 2, Москва;sch1357uv.mskobr.ru;55.659 37.762;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1357 на Братиславской, здание № 1;+7 (495) 346-26-10;+7 (916) 755-77-74;Перервинский бул., 10, корп. 2, Москва;sch1357uv.mskobr.ru;55.660 37.763;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1357 на Братиславской. Здание № 13;+7 (495) 654-36-34;;ул. Перерва, 61, Москва;sch1357uv.mskobr.ru;55.667 37.765;education
Школа №460 им. дважды Героев Советского Союза А.А. Головачева и С.Ф. Шутова с дошкольным отделением;+7 (495) 358-03-12;;Цимлянская ул., 26, Москва;sch460uv.mskobr.ru;55.670 37.768;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1357 на Братиславской. Здание № 2;+7 (499) 722-79-51, +7 (495) 346-25-10;+7 (916) 747-57-64;Перервинский бул., 10, корп. 1, Москва;sch1357uv.mskobr.ru;55.660 37.764;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1547;+7 (495) 658-58-91, +7 (495) 658-58-88;;Перервинский бул., 5, корп. 3, Москва;licuv1547.mskobr.ru;55.664 37.767;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1547;+7 (495) 658-90-24, +7 (495) 658-90-22;;Белореченская ул., 26, корп. 2, Москва;licuv1547.mskobr.ru;55.664 37.769;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1987;+7 (495) 347-45-54;+7 (915) 439-29-28;Перервинский бул., 20, корп. 1, Москва;sch1987uv.mskobr.ru;55.654 37.771;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1547;+7 (495) 658-13-13;;ул. Верхние Поля, 38, корп. 2, Москва;licuv1547.mskobr.ru;55.666 37.772;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1987;+7 (495) 346-63-45;;Перервинский бул., 17, корп. 2, Москва;sch1987uv.mskobr.ru;55.658 37.772;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1547;+7 (495) 658-72-29;;ул. Верхние Поля, 40, корп. 3, Москва;licuv1547.mskobr.ru;55.666 37.774;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1547;+7 (495) 658-59-21;;ул. Верхние Поля, 40, корп. 2, Москва;licuv1547.mskobr.ru;55.665 37.775;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1547;;+7 (968) 952-16-62, +7 (967) 003-05-55, +7 (926) 367-42-29;Белореченская ул., 41, корп. 3, Москва;licuv1547.mskobr.ru;55.664 37.775;education
ГБОУ города Москвы школа № 1547;+7 (495) 346-46-71;;Белореченская ул., 47, корп. 1, Москва;licuv1547.mskobr.ru;55.662 37.777;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1547;+7 (495) 654-96-26;;Белореченская ул., 47, корп. 2, Москва;licuv1547.mskobr.ru;55.663 37.778;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1357 на Братиславской. Здание № 15;+7 (495) 658-49-91;+7 (965) 294-89-46;ул. Верхние Поля, 47, корп. 1, Москва;sch1357uv.mskobr.ru;55.667 37.778;education
Онлайн Гимназия № 1;+7 (495) 032-33-32, +7 (495) 132-20-37;;Очаковское ш., 28, стр. 1, Москва;og1.ru;55.685 37.441;education
Школа №2025 с дошкольным отделением;+7 (499) 662-66-23, +7 (499) 726-15-89;;Большая Очаковская ул., 42, корп. 2, Москва;sch2025.mskobr.ru;55.677 37.446;education
ГБОУ школа № 2025 Здание № 2;+7 (495) 430-51-11, +7 (495) 437-27-23;;Большая Очаковская ул., 39, корп. 3, Москва;sch2025.mskobr.ru;55.676 37.449;education
Ступени, частное учреждение общеобразовательная организация;+7 (495) 430-21-38, +7 (495) 476-48-25, +7 (495) 430-26-79, +7 (495) 437-92-65;;ул. Марии Поливановой, 12А, Москва;nou-stupeni.ru;55.678 37.453;education
Специальная коррекционная общеобразовательная школа №571;+7 (495) 430-63-35, +7 (495) 430-21-44, +7 (495) 437-22-47;;Большая Очаковская ул., 25, Москва;sch571.mskobr.ru;55.680 37.453;education
Школа №2025 с дошкольным отделением, Филиал №3;+7 (495) 430-74-06, +7 (495) 437-90-81;;Озёрная ул., 27, корп. 2, Москва;sch2025.mskobr.ru;55.674 37.455;education
ГБОУ школа № 2025 Здание № 4;+7 (495) 430-71-20;;Большая Очаковская ул., 18, Москва;sch2025.mskobr.ru;55.684 37.457;education
ГБОУ школа № 2025 Здание № 6;;+7 (985) 227-03-81;Озёрная ул., 4, корп. 3, Москва;sch2025.mskobr.ru;55.688 37.467;education
ГБОУ школа № 1329 Дошкольное отделение № 2 Ладошки;+7 (495) 437-29-58, +7 (495) 437-29-57, +7 (495) 437-29-59, +7 (495) 651-35-98;;ул. Мичуринский Проспект, Олимпийская Деревня, 8, корп. 1, Москва;sch1329.mskobr.ru;55.673 37.467;education
ГБУЗ г. Москвы Центр образования и спорта Москва-98 Москомспорта;+7 (495) 932-74-01, +7 (495) 932-77-66, +7 (499) 739-47-04, +7 (495) 932-86-26, +7 (495) 932-53-78, +7 (495) 932-61-24;;ул. Лобачевского, 92, Москва;1973.mskobr.ru , mos.ru , sch1953.mskobr.ru;55.681 37.485;education
Школа №1329 с дошкольным отделением;+7 (495) 735-75-07, +7 (495) 651-34-57, +7 (495) 735-75-11, +7 (495) 735-75-09, +7 (495) 735-75-08, +7 (495) 651-35-52, +7 (495) 735-75-06, +7 (495) 651-33-54;;ул. Академика Анохина, 2, корп. 5, Москва;sch1329.ru , sch1329.mskobr.ru;55.673 37.473;education
Ромашка, частная средняя общеобразовательная школа;+7 (495) 938-46-40, +7 (495) 938-41-22;+7 (985) 908-77-01;ул. Удальцова, 87, корп. 1, Москва;школа-ромашка.рф , romashkacenter.com;55.685 37.486;education
Юджин-Центр;+7 (499) 431-09-03, +7 (499) 138-35-23;;ул. Лобачевского, 72, Москва;eugene-center.ru;55.674 37.491;education
Юджин Центр, негосударственная средняя общеобразовательная школа;+7 (499) 432-90-82;;улица Лобачевского, 72;eugene-center.ru;55.674 37.492;education
Жар-птица, школа №324 с дошкольным отделением;+7 (499) 431-19-87;;ул. Лобачевского, 54, Москва;sch324.mskobr.ru , crrds463.mskzapad.ru;55.673 37.493;education
Центр образования и спорта Москва-98;+7 (499) 432-29-91, +7 (499) 432-32-74;+7 (967) 259-51-33, +7 (916) 360-77-58, +7 (926) 527-40-06, +7 (926) 215-38-22, +7 (909) 938-25-51, +7 (903) 993-02-84, +7 (903) 195-02-84;ул. Удальцова, 40, Москва;moscow98.mossport.ru , co1953.ru , mos.ru , sch1953.mskobr.ru;55.685 37.493;education
ЦСиО Москва-98;+7 (499) 133-17-28;;ул. Удальцова, 67, Москва;olimp-co.ru;55.678 37.500;education
ЕГЭ-центр, школа-экстернат;+7 (495) 646-85-92;;проспект Вернадского, 41 ст1;ege-centr.ru;55.674 37.504;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1434 Раменки;+7 (495) 932-08-01, +7 (495) 931-46-77, +7 (495) 932-00-00, +7 (495) 932-12-67, +7 (495) 932-28-48, +7 (495) 931-04-07;;ул. Раменки, 15, корп. 2, Москва;sch1434.mskobr.ru;55.689 37.497;education
Государственное бюджетное общеобразовательное учреждение города Москвы школа № 1434 Раменки;+7 (495) 932-08-56, +7 (495) 932-11-19;+7 (985) 170-25-89;ул. Раменки, 15, корп. 1, Москва;sch1434.mskobr.ru;55.691 37.500;education
Школа №1541 с дошкольным отделением;+7 (499) 730-83-35;+7 (964) 627-03-24, +7 (968) 728-28-11;просп. Вернадского, 57, Москва;gym1541.mskobr.ru;55.672 37.505;education
ГБОУ школа № 7 СП № 1.3;+7 (499) 131-81-10;;ул. Крупской, 11, Москва;sch7uz.mskobr.ru;55.683 37.527;education
ГБПОУ Ок Юго-Запад, ТСП Ломоносовское;+7 (499) 138-47-98, +7 (499) 129-23-97, +7 (499) 125-31-62, +7 (499) 138-21-71;;просп. Вернадского, 29А, Москва;spo39.mskobr.ru;55.681 37.518;education
Средняя общеобразовательная школа №7 с дошкольным отделением;+7 (499) 131-91-33;;ул. Крупской, 17, Москва;sch7uz.mskobr.ru;55.683 37.524;education
Славянско-англо-американская школа Марина;+7 (499) 138-37-08, +7 (499) 134-50-35;;ул. Кравченко, 8, Москва;saasmar.ru;55.677 37.520;education
ГБОУ школа № 1514;+7 (499) 133-67-77;;ул. Крупской, 12, Москва;gym1514uz.mskobr.ru , 1514.ru;55.685 37.527;education
ГБОУ школа № 1514;+7 (499) 138-32-59;;ул. Крупской, 10, Москва;gym1514uz.mskobr.ru;55.686 37.528;education
Школа №117 с дошкольным отделением, 4-е школьное отделение;+7 (499) 138-28-77;;Ленинский просп., 93Б, Москва;sch117.mskobr.ru;55.675 37.529;education
Школа №117 с дошкольным отделением, Школьное отделение №2;+7 (499) 132-13-44;;ул. Академика Пилюгина, 14А, Москва;sch117.mskobr.ru;55.672 37.534;education
Школа №117 с дошкольным отделением, Дошкольное отделение №5;+7 (499) 134-74-82, +7 (499) 134-75-62;;ул. Гарибальди, 6, корп. 3, Москва;sch117.mskobr.ru;55.675 37.533;education
English Playschool Moscow, международный детский сад и начальная школа;+7 (499) 134-20-06;+7 (977) 538-80-10, +7 (985) 998-35-25;Ленинский просп., 87А, Москва;englishplayschool.eu;55.679 37.536;education
Школа №1536 с дошкольным отделением;+7 (499) 134-34-12;;Ленинский просп., 83А, Москва;gym1536uz.mskobr.ru;55.680 37.539;education
Школа №118 с дошкольным отделением;+7 (495) 930-36-39;;Ломоносовский просп., 13, Москва;sch118uz.mskobr.ru;55.688 37.540;education
ГБОУ школа № 1205 Единство;+7 (499) 128-18-33, +7 (499) 134-80-21;;ул. Вавилова, 91, Москва;sch1205uz.mskobr.ru;55.677 37.543;education
Школа №117 с дошкольным отделением;+7 (499) 134-45-17;;ул. Гарибальди, 8, корп. 1, Москва;sch117.mskobr.ru;55.675 37.537;education
Юго-запад, образовательный комплекс;+7 (499) 124-88-02, +7 (499) 132-54-83;;ул. Вавилова, 84, корп. 2, Москва;spo39.mskobr.ru;55.678 37.539;education
ГБОУ школа № 1533, библиотека;+7 (495) 930-55-70, +7 (499) 125-23-59, +7 (499) 133-24-35, +7 (495) 930-14-17;;Ломоносовский просп., 18, Москва;lit.msu.ru;55.692 37.541;education
Марина, славянско-англо-американская школа;+7 (499) 134-10-96;;ул. Панфёрова, 6, корп. 2, Москва;saasmar.ru;55.682 37.542;education
Школа №1536 с дошкольным отделением;+7 (499) 138-48-81, +7 (495) 366-66-80, +7 (499) 138-47-88;;Ломоносовский просп., 3А, Москва;sch187.ru , gym1536uz.mskobr.ru;55.684 37.546;education
Школа № 1205;+7 (499) 128-05-51, +7 (499) 128-19-00, +7 (499) 128-67-77;;ул. Гарибальди, 19, корп. 1, Москва;sch1205uz.mskobr.ru;55.674 37.551;education
ГБОУ школа № 199, Школьное отделение 3;+7 (499) 126-09-80;;ул. Ивана Бабушкина, 15, корп. 5, Москва;sch199uz.mskobr.ru;55.684 37.564;education
ГБОУ школа № 1205 Диалог;+7 (499) 120-85-05;;ул. Архитектора Власова, 19А, Москва;sch1205uz.mskobr.ru , 1205.ru;55.677 37.554;education
ЛИТ, школа №1533;+7 (499) 133-20-60;;ул. Кржижановского, 4А, Москва;lit.msu.ru , lyc1533.mskobr.ru;55.682 37.561;education
Московская школа Таэквон-До;+7 (499) 128-18-11, +7 (499) 120-92-80;;Профсоюзная ул., 40, корп. 2, Москва;sch1205uz.mskobr.ru;55.676 37.556;education
ГБОУ школа № 1205 Исток 1;+7 (499) 128-69-79, +7 (499) 128-08-52;;Профсоюзная ул., 38, корп. 2, Москва;sch1205uz.mskobr.ru;55.676 37.558;education
Чу СОШ Столичный-КИТ;+7 (499) 764-74-87, +7 (495) 764-93-96;+7 (916) 929-28-51;ул. Ивана Бабушкина, 14, корп. 1, Москва;noustolichnkit.mskobr.ru;55.686 37.560;education
Феникс, частная средняя общеобразовательная школа с дошкольным отделением;+7 (495) 182-42-77, +7 (495) 431-71-74, +7 (495) 085-50-07, +7 (499) 128-58-29, +7 (499) 128-52-77, +7 (495) 327-54-18, +7 (499) 125-25-11;;Профсоюзная ул., 27, корп. 3, Москва;feniksvb.ru , школафеникс.москва;55.673 37.563;education
Lancman School;;+7 (925) 114-24-45;ул. Ивана Бабушкина, 8, Москва;lancman-school-forever.ru , lancmanschool.com;55.688 37.564;education
Средняя общеобразовательная школа №199 с дошкольным отделением;+7 (499) 125-18-12, +7 (499) 125-01-59;+7 (926) 187-13-88;ул. Ивана Бабушкина, 15, корп. 5, Москва;sch199uz.mskobr.ru;55.684 37.564;education
Школа №2115 с дошкольным отделением;+7 (499) 128-69-98, +7 (499) 128-69-97;;Новочерёмушкинская ул., 48, Москва;sch2115.mskobr.ru;55.673 37.567;education
Академическая школа №1534 с дошкольным отделением, Учебный корпус №3;+7 (499) 125-31-28, +7 (499) 124-43-07, +7 (499) 125-59-82;+7 (965) 300-02-31;Профсоюзная ул., 15А, Москва;gym1534uz.mskobr.ru;55.678 37.568;education
Академическая школа №1534 с дошкольным отделением;+7 (499) 125-37-94;;Профсоюзная ул., 9А, Москва;gym1534uz.mskobr.ru;55.682 37.571;education
Средняя общеобразовательная школа №199 с дошкольным отделением;+7 (499) 126-08-53, +7 (499) 126-48-20, +7 (499) 126-29-13, +7 (495) 369-25-23, +7 (499) 126-32-89;+7 (917) 505-32-01;ул. Дмитрия Ульянова, 15, корп. 1, Москва;sch199uz.mskobr.ru;55.690 37.572;education
Британская международная школа 5;+7 (499) 124-34-96, +7 (495) 414-48-52, +7 (499) 124-08-58;;Нахимовский просп., 35А, Москва;bismoscow.com;55.672 37.574;education
Средняя общеобразовательная школа №1280 с дошкольным отделением;+7 (499) 129-78-09, +7 (499) 129-78-55, +7 (499) 125-88-31;+7 (903) 963-13-26;ул. Кржижановского, 30, Москва;sch7uz.mskobr.ru , sch1280uz.mskobr.ru;55.675 37.579;education
Школа №45 им. Л.И. Мильграма с дошкольным отделением;+7 (499) 126-33-47, +7 (495) 779-77-69, +7 (495) 779-77-57, +7 (499) 723-66-54, +7 (499) 126-05-37, +7 (499) 723-66-11, +7 (499) 126-33-82;;ул. Гримау, 8, Москва;sch45uz.mskobr.ru;55.691 37.580;education
Школа №45 им. Л.И. Мильграма с дошкольным отделением;+7 (495) 123-51-22;;Большая Черёмушкинская ул., 36А, Москва;sch45uz.mskobr.ru;55.680 37.581;education
Hinkson academy, частная школа;+7 (495) 733-97-40;;Новочерёмушкинская ул., 39, корп. 3, Москва;hinkson.ru;55.675 37.577;education
Государственная Автошкола ГБПОУ ОK Юго-Запад;+7 (499) 124-46-39, +7 (499) 124-36-59, +7 (499) 129-51-54;;ул. Дмитрия Ульянова, 26, корп. 1, Москва;autopk39.ru , spo39.mskobr.ru;55.686 37.577;education
